pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,prevsO,Day,B,S,,,,,
20I.Alpha.V1,Portugal,2/1/2021,495,2.115384615,0,20A.EU1,0.620300752,210,1,0.055536864,,,,,
20I.Alpha.V1,Portugal,2/15/2021,64,6.4,0,20A.EU1,0.744186047,224,1,0.059255749,,,,,
20I.Alpha.V1,Portugal,3/1/2021,861,9.461538462,0,20A.EU1,0.838364167,238,1,0.067428005,,,,,
20I.Alpha.V1,Portugal,3/15/2021,21,1.615384615,0,20J.Gamma.V3,0.5,252,1,0.100691687,,,,,
20I.Alpha.V1,Portugal,3/29/2021,1070,23.77777778,0,20J.Gamma.V3,0.934497817,266,1,0.099771772,,,,,
20I.Alpha.V1,Portugal,4/12/2021,408,19.42857143,0,20J.Gamma.V3,0.890829694,280,1,0.095803347,,,,,
20I.Alpha.V1,Portugal,4/26/2021,678,30.81818182,0,20J.Gamma.V3,0.887434555,294,1,0.084314753,,,,,
20I.Alpha.V1,Portugal,5/10/2021,223,4.288461538,0,21J.Delta,0.621169916,308,1,0.083280375,,,,,
20I.Alpha.V1,Japan,12/7/2020,0,0,14,21C.Epsilon,0.657894737,154,1,0.025411991,,,,,
20I.Alpha.V1,Japan,12/21/2020,25,5,0,21C.Epsilon,0.657894737,168,1,0.026137262,,,,,
20I.Alpha.V1,Japan,1/4/2021,30,5,0,21C.Epsilon,0.697674419,182,1,0.057609378,,,,,
20I.Alpha.V1,Japan,1/18/2021,90,12.85714286,0,20H.Beta.V2,0.833333333,196,1,0.057622399,,,,,
20I.Alpha.V1,Japan,2/1/2021,107,26.75,0,20J.Gamma.V3,0.946902655,210,1,0.055536864,,,,,
20I.Alpha.V1,Japan,2/15/2021,113,12.55555556,0,20J.Gamma.V3,0.837037037,224,1,0.059255749,,,,,
20I.Alpha.V1,Japan,3/1/2021,312,14.85714286,0,20J.Gamma.V3,0.931343284,238,1,0.067428005,,,,,
20I.Alpha.V1,Japan,3/15/2021,1130,80.71428571,0,20J.Gamma.V3,0.972461274,252,1,0.100691687,,,,,
20I.Alpha.V1,Japan,3/29/2021,2983,149.15,0,20J.Gamma.V3,0.981572886,266,1,0.099771772,,,,,
20I.Alpha.V1,Japan,4/12/2021,6033,430.9285714,0,21A.Delta,0.989990154,280,1,0.095803347,,,,,
20I.Alpha.V1,Japan,4/26/2021,9570,199.375,0,21J.Delta,0.981236543,294,1,0.084314753,,,,,
20I.Alpha.V1,Japan,5/10/2021,7943,107.3378378,0,21J.Delta,0.973764865,308,1,0.083280375,,,,,
20I.Alpha.V1,Japan,5/24/2021,4310,54.55696203,0,21J.Delta,0.949130148,322,1,0.071732346,,,,,
20I.Alpha.V1,Japan,6/7/2021,3915,19.09756098,0,21J.Delta,0.902073733,336,1,0.070946126,,,,,
20I.Alpha.V1,Japan,6/21/2021,3701,5.014905149,0,21J.Delta,0.777357698,350,1,0.063769656,,,,,
20I.Alpha.V1,Japan,7/5/2021,4367,1.448905109,0,21J.Delta,0.534189602,364,1,0.063008649,,,,,
20I.Alpha.V1,Finland,12/7/2020,0,0,14,20A.EU2,0.61971831,154,1,0.025411991,,,,,
20I.Alpha.V1,Finland,12/21/2020,44,1.913043478,0,20A.EU2,0.61971831,168,1,0.026137262,,,,,
20I.Alpha.V1,Finland,1/4/2021,91,1.596491228,0,20A.EU2,0.457286432,182,1,0.057609378,,,,,
20I.Alpha.V1,Finland,1/18/2021,336,2.896551724,0,20A.EU1,0.664031621,196,1,0.057622399,,,,,
20I.Alpha.V1,Finland,2/1/2021,959,9.495049505,0,20A.EU1,0.85625,210,1,0.055536864,,,,,
20I.Alpha.V1,Finland,2/15/2021,835,4.304123711,0,20A.EU1,0.768876611,224,1,0.059255749,,,,,
20I.Alpha.V1,Finland,3/1/2021,1129,9.732758621,0,20A.EU1,0.843796712,238,1,0.067428005,,,,,
20I.Alpha.V1,Finland,3/15/2021,725,9.17721519,0,20H.Beta.V2,0.828571429,252,1,0.100691687,,,,,
20I.Alpha.V1,Finland,3/29/2021,523,7.067567568,0,20H.Beta.V2,0.844911147,266,1,0.099771772,,,,,
20I.Alpha.V1,Finland,4/12/2021,401,8.354166667,0,20H.Beta.V2,0.879385965,280,1,0.095803347,,,,,
20I.Alpha.V1,Finland,4/26/2021,412,15.84615385,0,21J.Delta,0.88034188,294,1,0.084314753,,,,,
20I.Alpha.V1,Finland,5/10/2021,399,4.639534884,0,21J.Delta,0.76290631,308,1,0.083280375,,,,,
20I.Alpha.V1,Finland,5/24/2021,240,3.333333333,0,21J.Delta,0.643431635,322,1,0.071732346,,,,,
20I.Alpha.V1,Finland,6/7/2021,142,1.203389831,0,21J.Delta,0.432926829,336,1,0.070946126,,,,,
20I.Alpha.V1,Australia,12/7/2020,0,0,14,20A.EU1,0.5,154,1,0.025411991,,,,,
20I.Alpha.V1,Australia,12/21/2020,17,2.125,0,20A.EU1,0.5,168,1,0.026137262,,,,,
20I.Alpha.V1,Australia,1/4/2021,35,5,0,20H.Beta.V2,0.673076923,182,1,0.057609378,,,,,
20I.Alpha.V1,Australia,1/18/2021,30,7.5,0,20H.Beta.V2,0.75,196,1,0.057622399,,,,,
20I.Alpha.V1,Australia,2/1/2021,49,24.5,0,21D.Eta,0.890909091,210,1,0.055536864,,,,,
20I.Alpha.V1,Australia,2/15/2021,30,7.5,0,21C.Epsilon,0.789473684,224,1,0.059255749,,,,,
20I.Alpha.V1,Australia,3/1/2021,55,7.857142857,0,20H.Beta.V2,0.820895522,238,1,0.067428005,,,,,
20I.Alpha.V1,Australia,3/15/2021,50,7.142857143,0,20H.Beta.V2,0.793650794,252,1,0.100691687,,,,,
20I.Alpha.V1,Australia,3/29/2021,59,4.214285714,0,20H.Beta.V2,0.655555556,266,1,0.099771772,,,,,
20I.Alpha.V1,Australia,4/12/2021,86,2.047619048,0,21A.Delta,0.396313364,280,1,0.095803347,,,,,
20I.Alpha.V1,Australia,4/26/2021,37,1,0,20I.Alpha.V1,0.245033113,294,1,0.084314753,,,,,
20I.Alpha.V1,India,12/7/2020,0,0,14,20A.EU1,0.833333333,154,1,0.025411991,,,,,
20I.Alpha.V1,India,12/21/2020,65,9.285714286,0,20A.EU1,0.833333333,168,1,0.026137262,,,,,
20I.Alpha.V1,India,1/18/2021,38,2.923076923,0,21A.21B,0.513513514,196,1,0.057622399,,,,,
20I.Alpha.V1,India,2/15/2021,182,1.516666667,0,21B.Kappa,0.404444444,224,1,0.059255749,,,,,
20I.Alpha.V1,India,3/1/2021,468,1.872,0,21B.Kappa,0.397621071,238,1,0.067428005,,,,,
20I.Alpha.V1,India,3/15/2021,779,1.636554622,0,21B.Kappa,0.345454545,252,1,0.100691687,,,,,
20I.Alpha.V1,Ireland,12/7/2020,0,0,14,20A.EU1,0.5,154,1,0.025411991,,,,,
20I.Alpha.V1,Ireland,12/21/2020,94,1.119047619,0,20A.EU1,0.5,168,1,0.026137262,,,,,
20I.Alpha.V1,Ireland,1/4/2021,194,1.732142857,0,20A.EU1,0.621794872,182,1,0.057609378,,,,,
20I.Alpha.V1,Ireland,1/18/2021,404,3.811320755,0,20A.EU1,0.785992218,196,1,0.057622399,,,,,
20I.Alpha.V1,Ireland,2/1/2021,1422,10.6119403,0,20A.EU1,0.904005086,210,1,0.055536864,,,,,
20I.Alpha.V1,Ireland,2/15/2021,1429,23.42622951,0,20A.EU1,0.939513478,224,1,0.059255749,,,,,
20I.Alpha.V1,Ireland,3/1/2021,1394,87.125,0,20A.EU1,0.969401947,238,1,0.067428005,,,,,
20I.Alpha.V1,Ireland,3/15/2021,1673,76.04545455,0,20H.Beta.V2,0.972674419,252,1,0.100691687,,,,,
20I.Alpha.V1,Ireland,3/29/2021,1124,86.46153846,0,20B.S.796H,0.96150556,266,1,0.099771772,,,,,
20I.Alpha.V1,Ireland,4/12/2021,1467,54.33333333,0,20B.S.796H,0.942196532,280,1,0.095803347,,,,,
20I.Alpha.V1,Ireland,4/26/2021,1708,27.5483871,0,21B.Kappa,0.882231405,294,1,0.084314753,,,,,
20I.Alpha.V1,Ireland,5/10/2021,1495,24.91666667,0,21B.Kappa,0.88882283,308,1,0.083280375,,,,,
20I.Alpha.V1,Ireland,5/24/2021,1379,21.21538462,0,21A.Delta,0.870031546,322,1,0.071732346,,,,,
20I.Alpha.V1,Ireland,6/7/2021,995,4.87745098,0,21A.Delta,0.652887139,336,1,0.070946126,,,,,
20I.Alpha.V1,Israel,12/7/2020,0,0,14,20A.EU1,0.819241983,154,1,0.025411991,,,,,
20I.Alpha.V1,Israel,12/21/2020,281,6.386363636,0,20A.EU1,0.819241983,168,1,0.026137262,,,,,
20I.Alpha.V1,Israel,1/4/2021,561,13.04651163,0,20H.Beta.V2,0.844879518,182,1,0.057609378,,,,,
20I.Alpha.V1,Israel,1/18/2021,882,23.21052632,0,20A.EU1,0.91588785,196,1,0.057622399,,,,,
20I.Alpha.V1,Israel,2/1/2021,1175,17.53731343,0,20H.Beta.V2,0.928853755,210,1,0.055536864,,,,,
20I.Alpha.V1,Israel,2/15/2021,1176,35.63636364,0,20H.Beta.V2,0.9663106,224,1,0.059255749,,,,,
20I.Alpha.V1,Israel,3/1/2021,1040,43.33333333,0,20H.Beta.V2,0.974695408,238,1,0.067428005,,,,,
20I.Alpha.V1,Israel,3/15/2021,663,165.75,0,20H.Beta.V2,0.994002999,252,1,0.100691687,,,,,
20I.Alpha.V1,Israel,3/29/2021,737,43.35294118,0,21J.Delta,0.955901427,266,1,0.099771772,,,,,
20I.Alpha.V1,Israel,4/12/2021,384,42.66666667,0,21A.21B,0.943488943,280,1,0.095803347,,,,,
20I.Alpha.V1,Israel,4/26/2021,188,8.173913043,0,21G.Lambda,0.714828897,294,1,0.084314753,,,,,
20I.Alpha.V1,Israel,5/10/2021,131,14.55555556,0,21A.21B,0.829113924,308,1,0.083280375,,,,,
20I.Alpha.V1,Israel,5/24/2021,24,1.411764706,0,21J.Delta,0.444444444,322,1,0.071732346,,,,,
20I.Alpha.V1,United Arab Emirates,12/7/2020,0,0,14,20H.Beta.V2,0.739130435,154,1,0.025411991,,,,,
20I.Alpha.V1,United Arab Emirates,12/21/2020,34,5.666666667,0,20H.Beta.V2,0.739130435,168,1,0.026137262,,,,,
20I.Alpha.V1,United Arab Emirates,1/4/2021,78,19.5,0,20H.Beta.V2,0.917647059,182,1,0.057609378,,,,,
20I.Alpha.V1,United Arab Emirates,1/18/2021,118,6.210526316,0,20H.Beta.V2,0.830985915,196,1,0.057622399,,,,,
20I.Alpha.V1,United Arab Emirates,2/1/2021,129,12.9,0,20H.Beta.V2,0.871621622,210,1,0.055536864,,,,,
20I.Alpha.V1,Belgium,12/7/2020,0,0,14,20A.EU1,0.366412214,154,1,0.025411991,,,,,
20I.Alpha.V1,Belgium,12/21/2020,48,1.090909091,0,20A.EU1,0.366412214,168,1,0.026137262,,,,,
20I.Alpha.V1,Belgium,1/4/2021,253,1.807142857,0,20A.EU1,0.539445629,182,1,0.057609378,,,,,
20I.Alpha.V1,Belgium,1/18/2021,691,3.071111111,0,20A.EU1,0.57921207,196,1,0.057622399,,,,,
20I.Alpha.V1,Belgium,2/1/2021,721,3.322580645,0,20A.EU1,0.563721658,210,1,0.055536864,,,,,
20I.Alpha.V1,Belgium,2/15/2021,1179,6.238095238,0,20A.EU1,0.678365938,224,1,0.059255749,,,,,
20I.Alpha.V1,Belgium,3/1/2021,1665,7.115384615,0,20H.Beta.V2,0.789099526,238,1,0.067428005,,,,,
20I.Alpha.V1,Belgium,3/15/2021,2580,13.87096774,0,20J.Gamma.V3,0.856005309,252,1,0.100691687,,,,,
20I.Alpha.V1,Belgium,3/29/2021,2481,10.00403226,0,20J.Gamma.V3,0.865666434,266,1,0.099771772,,,,,
20I.Alpha.V1,Belgium,4/12/2021,2568,8.705084746,0,20J.Gamma.V3,0.852023889,280,1,0.095803347,,,,,
20I.Alpha.V1,Belgium,4/26/2021,2665,11.05809129,0,20J.Gamma.V3,0.854988771,294,1,0.084314753,,,,,
20I.Alpha.V1,Belgium,5/10/2021,2529,7.977917981,0,20J.Gamma.V3,0.814755155,308,1,0.083280375,,,,,
20I.Alpha.V1,Belgium,5/24/2021,1832,7.47755102,0,20J.Gamma.V3,0.762063228,322,1,0.071732346,,,,,
20I.Alpha.V1,Belgium,6/7/2021,972,6.567567568,0,21I.Delta,0.616360178,336,1,0.070946126,,,,,
20I.Alpha.V1,Slovakia,12/7/2020,0,0,14,20A.EU2,0.72,154,1,0.025411991,,,,,
20I.Alpha.V1,Slovakia,12/21/2020,18,3,0,20A.EU2,0.72,168,1,0.026137262,,,,,
20I.Alpha.V1,Slovakia,1/4/2021,47,6.714285714,0,21A.21B,0.810344828,182,1,0.057609378,,,,,
20I.Alpha.V1,Slovakia,1/18/2021,30,4.285714286,0,21A.21B,0.769230769,196,1,0.057622399,,,,,
20I.Alpha.V1,Slovakia,2/1/2021,87,8.7,0,20A.EU2,0.844660194,210,1,0.055536864,,,,,
20I.Alpha.V1,Slovakia,2/15/2021,88,6.285714286,0,21A.21B,0.814814815,224,1,0.059255749,,,,,
20I.Alpha.V1,Slovakia,3/1/2021,496,16,0,21J.Delta,0.910091743,238,1,0.067428005,,,,,
20I.Alpha.V1,Slovakia,3/15/2021,559,43,0,21A.21B,0.97556719,252,1,0.100691687,,,,,
20I.Alpha.V1,Slovakia,3/29/2021,633,25.32,0,21J.Delta,0.95045045,266,1,0.099771772,,,,,
20I.Alpha.V1,Slovakia,4/12/2021,383,38.3,0,21A.21B,0.9575,280,1,0.095803347,,,,,
20I.Alpha.V1,Slovakia,4/26/2021,301,301,0,20H.Beta.V2,0.990131579,294,1,0.084314753,,,,,
20I.Alpha.V1,Slovakia,5/10/2021,550,550,0,21H.Mu,0.998185118,308,1,0.083280375,,,,,
20I.Alpha.V1,Slovakia,5/24/2021,558,186,0,21A.Delta,0.985865724,322,1,0.071732346,,,,,
20I.Alpha.V1,Slovakia,6/7/2021,344,5.548387097,0,21J.Delta,0.8,336,1,0.070946126,,,,,
20I.Alpha.V1,Slovakia,6/21/2021,137,3.605263158,0,21J.Delta,0.646226415,350,1,0.063769656,,,,,
20I.Alpha.V1,United Kingdom,11/9/2020,1403,0.11516047,42,20A.EU1,0.099900313,126,1,0,,,,,
20I.Alpha.V1,United Kingdom,11/23/2020,1060,0.179691473,28,20A.EU1,0.149844501,140,1,0.047365888,,,,,
20I.Alpha.V1,United Kingdom,12/7/2020,8634,0.810475922,14,20A.EU1,0.442179658,154,1,0.025411991,,,,,
20I.Alpha.V1,United Kingdom,12/21/2020,11776,2.109638123,0,20A.EU1,0.672798949,168,1,0.026137262,,,,,
20I.Alpha.V1,United Kingdom,1/4/2021,22253,4.317617385,0,20A.EU1,0.807555523,182,1,0.057609378,,,,,
20I.Alpha.V1,United Kingdom,1/18/2021,32097,10.29740135,0,20A.EU1,0.908671404,196,1,0.057622399,,,,,
20I.Alpha.V1,United Kingdom,2/1/2021,26369,21.14595028,0,20A.EU1,0.951193998,210,1,0.055536864,,,,,
20I.Alpha.V1,United Kingdom,2/15/2021,32241,47.62333826,0,20A.EU1,0.975344869,224,1,0.059255749,,,,,
20I.Alpha.V1,United Kingdom,3/1/2021,31519,165.8894737,0,20A.EU1,0.985738858,238,1,0.067428005,,,,,
20I.Alpha.V1,United Kingdom,3/15/2021,33497,244.5036496,0,20H.Beta.V2,0.988724579,252,1,0.100691687,,,,,
20I.Alpha.V1,United Kingdom,3/29/2021,20415,163.32,0,20H.Beta.V2,0.979418538,266,1,0.099771772,,,,,
20I.Alpha.V1,United Kingdom,4/12/2021,14172,57.6097561,0,21A.Delta,0.927547614,280,1,0.095803347,,,,,
20I.Alpha.V1,United Kingdom,4/26/2021,11652,6.426916713,0,21J.Delta,0.770431103,294,1,0.084314753,,,,,
20I.Alpha.V1,United Kingdom,5/10/2021,7740,1.054352268,0,21J.Delta,0.406619385,308,1,0.083280375,,,,,
20I.Alpha.V1,Nigeria,12/7/2020,0,0,28,21D.Eta,0.556291391,154,1,0.025411991,,,,,
20I.Alpha.V1,Nigeria,12/21/2020,0,0,14,21D.Eta,0.556291391,168,1,0.026137262,,,,,
20I.Alpha.V1,Nigeria,1/4/2021,84,1.272727273,0,21D.Eta,0.556291391,182,1,0.057609378,,,,,
20I.Alpha.V1,Czech Republic,12/7/2020,0,0,28,20A.EU2,0.705035971,154,1,0.025411991,,,,,
20I.Alpha.V1,Czech Republic,12/21/2020,0,0,14,20A.EU2,0.705035971,168,1,0.026137262,,,,,
20I.Alpha.V1,Czech Republic,1/4/2021,98,3.769230769,0,20A.EU2,0.705035971,182,1,0.057609378,,,,,
20I.Alpha.V1,Czech Republic,1/18/2021,111,12.33333333,0,20A.EU2,0.860465116,196,1,0.057622399,,,,,
20I.Alpha.V1,Czech Republic,2/1/2021,676,96.57142857,0,20A.EU1,0.981132075,210,1,0.055536864,,,,,
20I.Alpha.V1,Czech Republic,2/15/2021,435,39.54545455,0,20A.EU1,0.949781659,224,1,0.059255749,,,,,
20I.Alpha.V1,Czech Republic,3/1/2021,463,21.04545455,0,20H.Beta.V2,0.950718686,238,1,0.067428005,,,,,
20I.Alpha.V1,Czech Republic,3/15/2021,464,42.18181818,0,20H.Beta.V2,0.966666667,252,1,0.100691687,,,,,
20I.Alpha.V1,Czech Republic,3/29/2021,620,206.6666667,0,20H.Beta.V2,0.992,266,1,0.099771772,,,,,
20I.Alpha.V1,Czech Republic,4/12/2021,599,37.4375,0,20H.Beta.V2,0.94628752,280,1,0.095803347,,,,,
20I.Alpha.V1,Czech Republic,4/26/2021,571,71.375,0,21A.Delta,0.939144737,294,1,0.084314753,,,,,
20I.Alpha.V1,Czech Republic,5/10/2021,390,15,0,21A.Delta,0.890410959,308,1,0.083280375,,,,,
20I.Alpha.V1,Czech Republic,5/24/2021,219,5.093023256,0,21A.Delta,0.768421053,322,1,0.071732346,,,,,
20I.Alpha.V1,Czech Republic,6/7/2021,226,10.27272727,0,21A.21B,0.824817518,336,1,0.070946126,,,,,
20I.Alpha.V1,Greece,12/7/2020,0,0,28,20A.EU1,0.542857143,154,1,0.025411991,,,,,
20I.Alpha.V1,Greece,12/21/2020,0,0,14,20A.EU1,0.542857143,168,1,0.026137262,,,,,
20I.Alpha.V1,Greece,1/4/2021,19,1.357142857,0,20A.EU1,0.542857143,182,1,0.057609378,,,,,
20I.Alpha.V1,Greece,1/18/2021,63,1.75,0,20A.EU1,0.63,196,1,0.057622399,,,,,
20I.Alpha.V1,Greece,2/1/2021,47,1.305555556,0,20A.EU1,0.505376344,210,1,0.055536864,,,,,
20I.Alpha.V1,Greece,2/15/2021,412,5.086419753,0,20A.EU1,0.824,224,1,0.059255749,,,,,
20I.Alpha.V1,Greece,3/1/2021,1146,33.70588235,0,20A.EU1,0.965459141,238,1,0.067428005,,,,,
20I.Alpha.V1,Greece,3/15/2021,506,20.24,0,20A.EU1,0.937037037,252,1,0.100691687,,,,,
20I.Alpha.V1,Greece,3/29/2021,483,43.90909091,0,20H.Beta.V2,0.945205479,266,1,0.099771772,,,,,
20I.Alpha.V1,Greece,4/12/2021,693,25.66666667,0,20B.S.796H,0.950617284,280,1,0.095803347,,,,,
20I.Alpha.V1,Greece,4/26/2021,929,11.6125,0,20B.S.796H,0.907226563,294,1,0.084314753,,,,,
20I.Alpha.V1,Greece,5/10/2021,666,6.66,0,20B.S.796H,0.860465116,308,1,0.083280375,,,,,
20I.Alpha.V1,Greece,5/24/2021,156,1.591836735,0,20B.S.796H,0.614173228,322,1,0.071732346,,,,,
20I.Alpha.V1,Greece,6/7/2021,77,1.571428571,0,20B.S.796H,0.57037037,336,1,0.070946126,,,,,
20I.Alpha.V1,Greece,7/5/2021,106,1.092783505,0,21I.Delta,0.346405229,364,1,0.063008649,,,,,
20I.Alpha.V1,Bulgaria,12/7/2020,0,0,28,20A.EU1,0.791666667,154,1,0.025411991,,,,,
20I.Alpha.V1,Bulgaria,12/21/2020,0,0,14,20A.EU1,0.791666667,168,1,0.026137262,,,,,
20I.Alpha.V1,Bulgaria,1/4/2021,38,7.6,0,20A.EU1,0.791666667,182,1,0.057609378,,,,,
20I.Alpha.V1,Bulgaria,1/18/2021,101,16.83333333,0,20A.EU2,0.918181818,196,1,0.057622399,,,,,
20I.Alpha.V1,Bulgaria,2/1/2021,222,20.18181818,0,20A.EU2,0.921161826,210,1,0.055536864,,,,,
20I.Alpha.V1,Bulgaria,2/15/2021,258,129,0,20A.EU2,0.988505747,224,1,0.059255749,,,,,
20I.Alpha.V1,Bulgaria,3/1/2021,486,48.6,0,20A.EU2,0.97983871,238,1,0.067428005,,,,,
20I.Alpha.V1,Bulgaria,3/15/2021,629,314.5,0,20A.EU1,0.993680885,252,1,0.100691687,,,,,
20I.Alpha.V1,Bulgaria,3/29/2021,443,443,0,21J.Delta,0.997747748,266,1,0.099771772,,,,,
20I.Alpha.V1,Bulgaria,6/7/2021,61,2.772727273,0,21J.Delta,0.693181818,336,1,0.070946126,,,,,
20I.Alpha.V1,Ghana,12/7/2020,0,0,28,21D.Eta,0.850393701,154,1,0.025411991,,,,,
20I.Alpha.V1,Ghana,12/21/2020,0,0,14,21D.Eta,0.850393701,168,1,0.026137262,,,,,
20I.Alpha.V1,Ghana,1/4/2021,108,13.5,0,21D.Eta,0.850393701,182,1,0.057609378,,,,,
20I.Alpha.V1,Ghana,1/18/2021,31,5.166666667,0,21D.Eta,0.837837838,196,1,0.057622399,,,,,
20I.Alpha.V1,Ghana,2/1/2021,59,2.107142857,0,21D.Eta,0.670454545,210,1,0.055536864,,,,,
20I.Alpha.V1,Ghana,2/15/2021,48,1.6,0,21D.Eta,0.615384615,224,1,0.059255749,,,,,
20I.Alpha.V1,Ghana,3/1/2021,47,1.566666667,0,21D.Eta,0.594936709,238,1,0.067428005,,,,,
20I.Alpha.V1,Ghana,3/15/2021,26,1.083333333,0,21D.Eta,0.472727273,252,1,0.100691687,,,,,
20I.Alpha.V1,Ghana,3/29/2021,42,4.666666667,0,21D.Eta,0.7,266,1,0.099771772,,,,,
20I.Alpha.V1,Ghana,4/12/2021,28,1.866666667,0,21D.Eta,0.459016393,280,1,0.095803347,,,,,
20I.Alpha.V1,Philippines,12/7/2020,0,0,28,20A.EU1,0.911764706,154,1,0.025411991,,,,,
20I.Alpha.V1,Philippines,12/21/2020,0,0,14,20A.EU1,0.911764706,168,1,0.026137262,,,,,
20I.Alpha.V1,Philippines,1/4/2021,31,15.5,0,20A.EU1,0.911764706,182,1,0.057609378,,,,,
20I.Alpha.V1,Philippines,1/18/2021,23,23,0,20H.Beta.V2,0.958333333,196,1,0.057622399,,,,,
20I.Alpha.V1,Philippines,2/1/2021,24,1.263157895,0,20H.Beta.V2,0.533333333,210,1,0.055536864,,,,,
20I.Alpha.V1,Romania,12/7/2020,0,0,28,20A.EU1,0.571428571,154,1,0.025411991,,,,,
20I.Alpha.V1,Romania,12/21/2020,0,0,14,20A.EU1,0.571428571,168,1,0.026137262,,,,,
20I.Alpha.V1,Romania,1/4/2021,16,1.454545455,0,20A.EU1,0.571428571,182,1,0.057609378,,,,,
20I.Alpha.V1,Romania,1/18/2021,47,2.136363636,0,20A.EU1,0.68115942,196,1,0.057622399,,,,,
20I.Alpha.V1,Romania,2/1/2021,107,26.75,0,20A.EU1,0.938596491,210,1,0.055536864,,,,,
20I.Alpha.V1,Romania,2/15/2021,194,16.16666667,0,20A.EU1,0.937198068,224,1,0.059255749,,,,,
20I.Alpha.V1,Romania,3/1/2021,263,37.57142857,0,20A.EU1,0.970479705,238,1,0.067428005,,,,,
20I.Alpha.V1,Romania,3/15/2021,206,68.66666667,0,20A.EU1,0.976303318,252,1,0.100691687,,,,,
20I.Alpha.V1,Romania,3/29/2021,287,47.83333333,0,21J.Delta,0.950331126,266,1,0.099771772,,,,,
20I.Alpha.V1,Romania,4/12/2021,161,80.5,0,21A.21B,0.975757576,280,1,0.095803347,,,,,
20I.Alpha.V1,Romania,4/26/2021,133,22.16666667,0,21A.Delta,0.886666667,294,1,0.084314753,,,,,
20I.Alpha.V1,Romania,5/10/2021,107,21.4,0,21A.21B,0.869918699,308,1,0.083280375,,,,,
20I.Alpha.V1,Romania,5/24/2021,114,8.142857143,0,21A.Delta,0.802816901,322,1,0.071732346,,,,,
20I.Alpha.V1,Romania,6/7/2021,86,7.818181818,0,21J.Delta,0.74137931,336,1,0.070946126,,,,,
20I.Alpha.V1,Austria,12/7/2020,0,0,28,20A.EU2,0.082417582,154,1,0.025411991,,,,,
20I.Alpha.V1,Austria,12/21/2020,15,0.130434783,14,20A.EU2,0.082417582,168,1,0.026137262,,,,,
20I.Alpha.V1,Austria,1/4/2021,133,2.955555556,0,20H.Beta.V2,0.529880478,182,1,0.057609378,,,,,
20I.Alpha.V1,Austria,2/1/2021,197,14.07142857,0,20A.EU1,0.834745763,210,1,0.055536864,,,,,
20I.Alpha.V1,Austria,2/15/2021,239,8.24137931,0,20H.Beta.V2,0.838596491,224,1,0.059255749,,,,,
20I.Alpha.V1,Austria,3/1/2021,419,9.522727273,0,20H.Beta.V2,0.867494824,238,1,0.067428005,,,,,
20I.Alpha.V1,Austria,3/15/2021,365,52.14285714,0,20A.EU1,0.970744681,252,1,0.100691687,,,,,
20I.Alpha.V1,Austria,3/29/2021,200,22.22222222,0,20H.Beta.V2,0.943396226,266,1,0.099771772,,,,,
20I.Alpha.V1,Austria,4/12/2021,191,31.83333333,0,20H.Beta.V2,0.90521327,280,1,0.095803347,,,,,
20I.Alpha.V1,Austria,4/26/2021,219,54.75,0,21J.Delta,0.939914163,294,1,0.084314753,,,,,
20I.Alpha.V1,Austria,5/10/2021,497,10.35416667,0,21H.Mu,0.871929825,308,1,0.083280375,,,,,
20I.Alpha.V1,Austria,5/24/2021,144,3.512195122,0,21J.Delta,0.676056338,322,1,0.071732346,,,,,
20I.Alpha.V1,Poland,12/7/2020,0,0,28,20A.EU1,0.514285714,154,1,0.025411991,,,,,
20I.Alpha.V1,Poland,12/21/2020,0,0,14,20A.EU1,0.514285714,168,1,0.026137262,,,,,
20I.Alpha.V1,Poland,1/4/2021,18,1.125,0,20A.EU1,0.514285714,182,1,0.057609378,,,,,
20I.Alpha.V1,Poland,1/18/2021,34,1.36,0,20A.EU1,0.523076923,196,1,0.057622399,,,,,
20I.Alpha.V1,Poland,2/1/2021,168,6.222222222,0,20A.EU1,0.785046729,210,1,0.055536864,,,,,
20I.Alpha.V1,Poland,2/15/2021,790,31.6,0,20A.EU1,0.956416465,224,1,0.059255749,,,,,
20I.Alpha.V1,Poland,3/1/2021,1715,65.96153846,0,20A.EU1,0.977765108,238,1,0.067428005,,,,,
20I.Alpha.V1,Poland,3/15/2021,1583,263.8333333,0,20A.EU1,0.993099122,252,1,0.100691687,,,,,
20I.Alpha.V1,Poland,3/29/2021,2024,506,0,20H.Beta.V2,0.994594595,266,1,0.099771772,,,,,
20I.Alpha.V1,Poland,4/12/2021,2917,583.4,0,20H.Beta.V2,0.995903039,280,1,0.095803347,,,,,
20I.Alpha.V1,Poland,4/26/2021,2467,123.35,0,21A.Delta,0.974328594,294,1,0.084314753,,,,,
20I.Alpha.V1,Poland,5/10/2021,2102,65.6875,0,21I.Delta,0.971798428,308,1,0.083280375,,,,,
20I.Alpha.V1,Poland,5/24/2021,930,58.125,0,21A.21B,0.951893552,322,1,0.071732346,,,,,
20I.Alpha.V1,Poland,6/7/2021,289,11.11538462,0,21J.Delta,0.84502924,336,1,0.070946126,,,,,
20I.Alpha.V1,Poland,6/21/2021,76,1.04109589,0,21J.Delta,0.4,350,1,0.063769656,,,,,
20I.Alpha.V1,France,12/7/2020,0,0,42,20A.EU2,0.233918129,154,1,0.025411991,,,,,
