pangoLineage,country,date,count,prev,days_to_prev,pangoLineage2,Day,B
21L.Omicron,India,2022-05-23,1360,1.01040118870728,0,21K.21L,686,1
21L.Omicron,India,2022-06-06,3387,1.00236756436816,0,21K.21L,700,1
21L.Omicron,India,2022-06-20,3773,1.0010612894667,0,21K.21L,714,1
21L.Omicron,India,2022-07-04,2170,1.00416473854697,0,21K.21L,728,1
21L.Omicron,India,2022-07-18,996,0.647594278283485,0,22D.Omicron,742,1
21L.Omicron,Qatar,2021-12-20,37,0.60655737704918,0,21K.21L,532,1
21L.Omicron,Qatar,2022-01-03,106,0.921739130434783,0,21K.21L,546,1
21L.Omicron,Qatar,2022-01-17,38,0.926829268292683,0,21K.21L,560,1
21L.Omicron,Denmark,2021-12-20,2487,0.190079486395598,14,21K.21L,532,1
21L.Omicron,Denmark,2022-01-03,9719,0.451207056638811,0,21K.21L,546,1
21L.Omicron,Denmark,2022-01-17,22644,0.759177926040165,0,21K.21L,560,1
21L.Omicron,Denmark,2022-01-31,22567,0.913532769299275,0,21K.21L,574,1
21L.Omicron,Denmark,2022-02-14,27509,0.967162394965369,0,21K.21L,588,1
21L.Omicron,Denmark,2022-02-28,26110,0.983057228915663,0,21K.21L,602,1
21L.Omicron,Denmark,2022-03-14,25306,0.990488864534815,0,21K.21L,616,1
21L.Omicron,Denmark,2022-03-28,24138,0.995504598507032,0,21K.21L,630,1
21L.Omicron,Denmark,2022-04-11,16227,0.997663695050722,0,21K.21L,644,1
21L.Omicron,Denmark,2022-04-25,8413,0.998812774545886,0,21K.21L,658,1
21L.Omicron,Denmark,2022-05-09,5639,1.00106515178413,0,21K.21L,672,1
21L.Omicron,Denmark,2022-05-23,2678,1.0011214953271,0,21K.21L,686,1
21L.Omicron,Denmark,2022-06-06,2287,0.333868613138686,0,21A.Delta.S.K417,700,1
21L.Omicron,Papua New Guinea,2021-12-20,0,0,14,21K.21L,532,1
21L.Omicron,Papua New Guinea,2022-01-03,19,0.791666666666667,0,21K.21L,546,1
21L.Omicron,Papua New Guinea,2022-01-17,74,0.936708860759494,0,21K.21L,560,1
21L.Omicron,Papua New Guinea,2022-01-31,146,1,0,21K.21L,574,1
21L.Omicron,Papua New Guinea,2022-02-14,67,1,0,21K.21L,588,1
21L.Omicron,Papua New Guinea,2022-02-28,16,1,0,21K.21L,602,1
21L.Omicron,Papua New Guinea,2022-07-04,151,1,0,21K.21L,728,1
21L.Omicron,Brunei,2021-12-20,0,0,14,21K.21L,532,1
21L.Omicron,Brunei,2022-01-03,186,0.801724137931035,0,21K.21L,546,1
21L.Omicron,Brunei,2022-01-17,241,0.857651245551601,0,21K.21L,560,1
21L.Omicron,Brunei,2022-01-31,185,0.973684210526316,0,21K.21L,574,1
21L.Omicron,Brunei,2022-02-14,234,0.995744680851064,0,21K.21L,588,1
21L.Omicron,Brunei,2022-02-28,332,0.994011976047904,0,21K.21L,602,1
21L.Omicron,Brunei,2022-03-14,136,0.992700729927007,0,21K.21L,616,1
21L.Omicron,Brunei,2022-03-28,84,1,0,21K.21L,630,1
21L.Omicron,Brunei,2022-04-25,47,1,0,21K.21L,658,1
21L.Omicron,Brunei,2022-05-09,55,1,0,21K.21L,672,1
21L.Omicron,Brunei,2022-05-23,32,1,0,21K.21L,686,1
21L.Omicron,Brunei,2022-06-06,128,1.00787401574803,0,21K.21L,700,1
21L.Omicron,Bangladesh,2021-12-20,0,0,14,21K.21L,532,1
21L.Omicron,Bangladesh,2022-01-03,106,0.344155844155844,0,21K.21L,546,1
21L.Omicron,Bangladesh,2022-01-17,224,0.689230769230769,0,21K.21L,560,1
21L.Omicron,Bangladesh,2022-01-31,165,0.882352941176471,0,21K.21L,574,1
21L.Omicron,Bangladesh,2022-02-14,110,0.964912280701754,0,21K.21L,588,1
21L.Omicron,Bangladesh,2022-02-28,49,0.96078431372549,0,21K.21L,602,1
21L.Omicron,Bangladesh,2022-03-14,19,1,0,21L.Omicron,616,1
21L.Omicron,Austria,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Austria,2022-01-03,0,0,14,21K.21L,546,1
21L.Omicron,Austria,2022-01-17,326,0.380841121495327,0,21K.21L,560,1
21L.Omicron,Austria,2022-01-31,851,0.508059701492537,0,21K.21L,574,1
21L.Omicron,Austria,2022-02-14,385,0.341918294849023,0,21K.21L,588,1
21L.Omicron,Austria,2022-02-28,694,0.619090098126673,0,21K.21L,602,1
21L.Omicron,Austria,2022-03-14,1138,0.714824120603015,0,21K.21L,616,1
21L.Omicron,Austria,2022-03-28,886,0.905930470347648,0,21K.21L,630,1
21L.Omicron,Austria,2022-04-11,770,0.966122961104141,0,21K.21L,644,1
21L.Omicron,Austria,2022-04-25,711,0.983402489626556,0,21K.21L,658,1
21L.Omicron,Austria,2022-05-09,791,0.994968553459119,0,21K.21L,672,1
21L.Omicron,Austria,2022-05-23,1457,0.988466757123474,0,21K.21L,686,1
21L.Omicron,Austria,2022-06-06,752,0.649395509499136,0,21A.Delta.S.K417,700,1
21L.Omicron,South Africa,2021-12-20,173,0.113071895424837,28,21K.21L,532,1
21L.Omicron,South Africa,2022-01-03,372,0.291307752545027,14,21K.21L,546,1
21L.Omicron,South Africa,2022-01-17,622,0.602713178294574,0,21K.21L,560,1
21L.Omicron,South Africa,2022-01-31,380,0.80168776371308,0,21K.21L,574,1
21L.Omicron,South Africa,2022-02-14,492,0.924812030075188,0,21K.21L,588,1
21L.Omicron,South Africa,2022-02-28,467,0.953061224489796,0,21K.21L,602,1
21L.Omicron,South Africa,2022-03-14,416,0.945454545454545,0,21K.21L,616,1
21L.Omicron,South Africa,2022-03-28,362,0.960212201591512,0,21K.21L,630,1
21L.Omicron,South Africa,2022-04-11,250,0.409165302782324,0,21A.Delta.S.K417,644,1
21L.Omicron,Sweden,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Sweden,2022-01-03,1361,0.212258265751716,14,21K.21L,546,1
21L.Omicron,Sweden,2022-01-17,3012,0.461821527138914,0,21K.21L,560,1
21L.Omicron,Sweden,2022-01-31,5431,0.667117061786021,0,21K.21L,574,1
21L.Omicron,Sweden,2022-02-14,4916,0.82649630127774,0,21K.21L,588,1
21L.Omicron,Sweden,2022-02-28,5271,0.928974268593585,0,21K.21L,602,1
21L.Omicron,Sweden,2022-03-14,3615,0.986895986895987,0,21K.21L,616,1
21L.Omicron,Sweden,2022-03-28,2293,1.01505090748119,0,21K.21L,630,1
21L.Omicron,Sweden,2022-04-11,1470,1.00068073519401,0,21K.21L,644,1
21L.Omicron,Sweden,2022-04-25,1144,1.03623188405797,0,21K.21L,658,1
21L.Omicron,Sweden,2022-05-09,1049,1.01450676982592,0,21K.21L,672,1
21L.Omicron,Sweden,2022-05-23,709,1.00997150997151,0,21K.21L,686,1
21L.Omicron,Sweden,2022-06-06,439,0.479257641921397,0,21A.Delta.S.K417,700,1
21L.Omicron,Georgia,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Georgia,2022-01-03,19,0.126666666666667,14,21K.21L,546,1
21L.Omicron,Georgia,2022-01-17,63,0.466666666666667,0,21K.21L,560,1
21L.Omicron,Georgia,2022-01-31,143,0.662037037037037,0,21K.21L,574,1
21L.Omicron,Georgia,2022-02-14,144,0.911392405063291,0,21K.21L,588,1
21L.Omicron,Georgia,2022-02-28,23,0.851851851851852,0,21K.21L,602,1
21L.Omicron,Georgia,2022-03-14,33,0.942857142857143,0,21K.21L,616,1
21L.Omicron,Georgia,2022-04-11,24,1,0,21L.Omicron,644,1
21L.Omicron,Georgia,2022-05-23,23,0.958333333333333,0,21K.21L,686,1
21L.Omicron,Iceland,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Iceland,2022-01-03,0,0,14,21K.21L,546,1
21L.Omicron,Iceland,2022-01-17,597,0.578488372093023,0,21K.21L,560,1
21L.Omicron,Iceland,2022-01-31,1330,0.997001499250375,0,21K.21L,574,1
21L.Omicron,Hong Kong,2021-12-20,49,0.161184210526316,28,21K.21L,532,1
21L.Omicron,Hong Kong,2022-01-03,116,0.315217391304348,14,21K.21L,546,1
21L.Omicron,Hong Kong,2022-01-17,613,0.88328530259366,0,21K.21L,560,1
21L.Omicron,Hong Kong,2022-01-31,900,0.991189427312775,0,21K.21L,574,1
21L.Omicron,Hong Kong,2022-02-14,285,1.00706713780919,0,21K.21L,588,1
21L.Omicron,Hong Kong,2022-02-28,335,1,0,21K.21L,602,1
21L.Omicron,Hong Kong,2022-03-14,414,1,0,21K.21L,616,1
21L.Omicron,Hong Kong,2022-03-28,455,0.99780701754386,0,21K.21L,630,1
21L.Omicron,Hong Kong,2022-04-11,177,1.00568181818182,0,21K.21L,644,1
21L.Omicron,Hong Kong,2022-04-25,304,0.993464052287582,0,21K.21L,658,1
21L.Omicron,Hong Kong,2022-05-09,315,1.0031847133758,0,21K.21L,672,1
21L.Omicron,Hong Kong,2022-05-23,292,1.01388888888889,0,21K.21L,686,1
21L.Omicron,Hong Kong,2022-06-06,519,1.19585253456221,0,21K.21L,700,1
21L.Omicron,Hong Kong,2022-06-20,588,1.13513513513514,0,21K.21L,714,1
21L.Omicron,Hong Kong,2022-07-04,605,1.04671280276817,0,21K.21L,728,1
21L.Omicron,Hong Kong,2022-07-18,434,1.05853658536585,0,21K.21L,742,1
21L.Omicron,Hong Kong,2022-08-01,350,1.06060606060606,0,21K.21L,756,1
21L.Omicron,Hong Kong,2022-08-15,281,0.643020594965675,0,21A.Delta.S.K417,770,1
21L.Omicron,Hong Kong,2022-12-19,63,0.39375,0,21A.Delta.S.K417,896,1
21L.Omicron,Hong Kong,2023-01-16,23,0.48936170212766,0,21A.Delta.S.K417,924,1
21L.Omicron,Bahrain,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Bahrain,2022-01-03,34,0.186813186813187,14,21K.21L,546,1
21L.Omicron,Bahrain,2022-01-17,77,0.777777777777778,0,21K.21L,560,1
21L.Omicron,Bahrain,2022-01-31,271,0.790087463556851,0,21K.21L,574,1
21L.Omicron,Bahrain,2022-02-14,1490,0.91579594345421,0,21K.21L,588,1
21L.Omicron,Bahrain,2022-02-28,411,0.964788732394366,0,21K.21L,602,1
21L.Omicron,Bahrain,2022-03-14,353,0.988795518207283,0,21K.21L,616,1
21L.Omicron,Bahrain,2022-03-28,245,0.983935742971888,0,21K.21L,630,1
21L.Omicron,Bahrain,2022-04-11,262,0.996197718631179,0,21K.21L,644,1
21L.Omicron,Bahrain,2022-04-25,263,1,0,21K.21L,658,1
21L.Omicron,Bahrain,2022-05-09,268,0.996282527881041,0,21K.21L,672,1
21L.Omicron,Bahrain,2022-05-23,38,0.633333333333333,0,21A.Delta.S.K417,686,1
21L.Omicron,Singapore,2021-12-20,0,0,28,21K.21L,532,1
21L.Omicron,Singapore,2022-01-03,192,0.297674418604651,14,21K.21L,546,1
21L.Omicron,Singapore,2022-01-17,273,0.610738255033557,0,21K.21L,560,1
21L.Omicron,Singapore,2022-01-31,186,0.430555555555556,0,21K.21L,574,1
21L.Omicron,Singapore,2022-02-14,354,0.636690647482014,0,21K.21L,588,1
21L.Omicron,Singapore,2022-02-28,509,0.867120954003407,0,21K.21L,602,1
21L.Omicron,Singapore,2022-03-14,434,0.931330472103004,0,21K.21L,616,1
21L.Omicron,Singapore,2022-03-28,536,0.96229802513465,0,21K.21L,630,1
21L.Omicron,Singapore,2022-04-11,555,0.998201438848921,0,21K.21L,644,1
21L.Omicron,Singapore,2022-04-25,508,0.976923076923077,0,21K.21L,658,1
21L.Omicron,Singapore,2022-05-09,617,1,0,21K.21L,672,1
21L.Omicron,Singapore,2022-05-23,456,1,0,21K.21L,686,1
21L.Omicron,Singapore,2022-06-06,309,0.639751552795031,0,21A.Delta.S.K417,700,1
21L.Omicron,Singapore,2022-06-20,251,0.376311844077961,0,21A.Delta.S.K417,714,1
21L.Omicron,Singapore,2022-07-04,265,0.623529411764706,0,21A.Delta.S.K417,728,1
21L.Omicron,Singapore,2022-07-18,297,0.547970479704797,0,21A.Delta.S.K417,742,1
21L.Omicron,Mauritius,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Mauritius,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Mauritius,2022-01-17,18,0.162162162162162,14,21K.21L,560,1
21L.Omicron,Mauritius,2022-01-31,95,0.44392523364486,0,21K.21L,574,1
21L.Omicron,Mauritius,2022-02-14,185,0.637931034482759,0,21K.21L,588,1
21L.Omicron,Mauritius,2022-02-28,124,0.821192052980132,0,21K.21L,602,1
21L.Omicron,Mauritius,2022-03-14,175,0.951086956521739,0,21K.21L,616,1
21L.Omicron,Mauritius,2022-03-28,196,0.984924623115578,0,21K.21L,630,1
21L.Omicron,Mauritius,2022-04-11,192,0.989690721649485,0,21K.21L,644,1
21L.Omicron,Mauritius,2022-04-25,92,0.978723404255319,0,21K.21L,658,1
21L.Omicron,Mauritius,2022-05-09,181,0.994505494505495,0,21K.21L,672,1
21L.Omicron,Mauritius,2022-05-23,121,0.991803278688525,0,21K.21L,686,1
21L.Omicron,Mauritius,2022-06-06,26,0.722222222222222,0,22B22E,700,1
21L.Omicron,Mauritius,2022-06-20,35,0.357142857142857,0,21A.Delta.S.K417,714,1
21L.Omicron,Latvia,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Latvia,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Latvia,2022-01-17,137,0.175416133162612,14,21K.21L,560,1
21L.Omicron,Latvia,2022-01-31,385,0.452941176470588,0,21K.21L,574,1
21L.Omicron,Latvia,2022-02-14,608,0.751545117428925,0,21K.21L,588,1
21L.Omicron,Latvia,2022-02-28,633,0.908177905308465,0,21K.21L,602,1
21L.Omicron,Latvia,2022-03-14,555,0.943877551020408,0,21K.21L,616,1
21L.Omicron,Latvia,2022-03-28,195,1,0,21L.Omicron,630,1
21L.Omicron,Latvia,2022-04-11,114,1,0,21L.Omicron,644,1
21L.Omicron,Latvia,2022-04-25,44,0.977777777777778,0,21K.21L,658,1
21L.Omicron,Latvia,2022-05-09,97,1,0,21L.Omicron,672,1
21L.Omicron,Latvia,2022-05-23,243,1,0,21L.Omicron,686,1
21L.Omicron,Latvia,2022-06-06,88,1,0,21L.Omicron,700,1
21L.Omicron,Estonia,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Estonia,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Estonia,2022-01-17,57,0.211111111111111,14,21K.21L,560,1
21L.Omicron,Estonia,2022-01-31,101,0.429787234042553,0,21K.21L,574,1
21L.Omicron,Estonia,2022-02-14,240,0.687679083094556,0,21K.21L,588,1
21L.Omicron,Estonia,2022-02-28,300,0.840336134453782,0,21K.21L,602,1
21L.Omicron,Estonia,2022-03-14,328,0.942528735632184,0,21K.21L,616,1
21L.Omicron,Estonia,2022-03-28,352,0.96969696969697,0,21K.21L,630,1
21L.Omicron,Estonia,2022-04-11,335,0.99112426035503,0,21K.21L,644,1
21L.Omicron,Estonia,2022-04-25,349,1,0,21K.21L,658,1
21L.Omicron,Estonia,2022-05-09,347,0.997126436781609,0,21K.21L,672,1
21L.Omicron,Estonia,2022-05-23,252,0.992125984251969,0,21K.21L,686,1
21L.Omicron,Estonia,2022-06-06,109,0.598901098901099,0,21A.Delta.S.K417,700,1
21L.Omicron,Malaysia,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Malaysia,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Malaysia,2022-01-17,104,0.146067415730337,14,21K.21L,560,1
21L.Omicron,Malaysia,2022-01-31,395,0.366079703429101,0,21K.21L,574,1
21L.Omicron,Malaysia,2022-02-14,761,0.695612431444241,0,21K.21L,588,1
21L.Omicron,Malaysia,2022-02-28,689,0.9053876478318,0,21K.21L,602,1
21L.Omicron,Malaysia,2022-03-14,3649,0.965088600899233,0,21K.21L,616,1
21L.Omicron,Malaysia,2022-03-28,1299,1.01484375,0,21K.21L,630,1
21L.Omicron,Malaysia,2022-04-11,1200,1.0126582278481,0,21K.21L,644,1
21L.Omicron,Malaysia,2022-04-25,549,1.01104972375691,0,21K.21L,658,1
21L.Omicron,Malaysia,2022-05-09,711,1.01862464183381,0,21K.21L,672,1
21L.Omicron,Malaysia,2022-05-23,596,1.04013961605585,0,21K.21L,686,1
21L.Omicron,Malaysia,2022-06-06,689,1.01923076923077,0,21K.21L,700,1
21L.Omicron,Malaysia,2022-06-20,599,1.0472027972028,0,21K.21L,714,1
21L.Omicron,Malaysia,2022-07-04,391,0.36070110701107,0,21A.Delta.S.K417,728,1
21L.Omicron,Pakistan,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Pakistan,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Pakistan,2022-01-17,35,0.333333333333333,14,21K.21L,560,1
21L.Omicron,Pakistan,2022-01-31,58,0.464,0,21K.21L,574,1
21L.Omicron,Pakistan,2022-02-14,89,0.847619047619048,0,21K.21L,588,1
21L.Omicron,Pakistan,2022-02-28,56,0.949152542372881,0,21K.21L,602,1
21L.Omicron,Pakistan,2022-03-14,25,0.961538461538462,0,21K.21L,616,1
21L.Omicron,Pakistan,2022-03-28,40,0.975609756097561,0,21K.21L,630,1
21L.Omicron,Pakistan,2022-05-09,28,0.96551724137931,0,21K.21L,672,1
21L.Omicron,Pakistan,2022-06-06,53,0.779411764705882,0,22B.Omicron,700,1
21L.Omicron,Cambodia,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Cambodia,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Cambodia,2022-01-17,33,0.282051282051282,14,21K.21L,560,1
21L.Omicron,Cambodia,2022-01-31,177,0.800904977375566,0,21K.21L,574,1
21L.Omicron,Cambodia,2022-02-14,180,0.927835051546392,0,21K.21L,588,1
21L.Omicron,Cambodia,2022-02-28,145,0.960264900662252,0,21K.21L,602,1
21L.Omicron,Cambodia,2022-03-14,57,1,0,21K.21L,616,1
21L.Omicron,Cambodia,2022-03-28,58,1,0,21K.21L,630,1
21L.Omicron,Cambodia,2022-04-11,44,0.977777777777778,0,21K.21L,644,1
21L.Omicron,Cambodia,2022-04-25,24,1,0,21K.21L,658,1
21L.Omicron,Norway,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Norway,2022-01-03,369,0.138930722891566,28,21K.21L,546,1
21L.Omicron,Norway,2022-01-17,555,0.224242424242424,14,21K.21L,560,1
21L.Omicron,Norway,2022-01-31,1172,0.451811873554356,0,21K.21L,574,1
21L.Omicron,Norway,2022-02-14,2112,0.705410821643287,0,21K.21L,588,1
21L.Omicron,Norway,2022-02-28,2728,0.865207738661592,0,21K.21L,602,1
21L.Omicron,Norway,2022-03-14,2256,0.942355889724311,0,21K.21L,616,1
21L.Omicron,Norway,2022-03-28,1852,0.976793248945148,0,21K.21L,630,1
21L.Omicron,Norway,2022-04-11,1347,0.986090775988287,0,21K.21L,644,1
21L.Omicron,Norway,2022-04-25,917,0.995656894679696,0,21K.21L,658,1
21L.Omicron,Norway,2022-05-09,662,0.993993993993994,0,21K.21L,672,1
21L.Omicron,Norway,2022-05-23,458,0.995652173913044,0,21K.21L,686,1
21L.Omicron,Norway,2022-06-06,222,0.359223300970874,0,21A.Delta.S.K417,700,1
21L.Omicron,Botswana,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Botswana,2022-01-03,25,0.139664804469274,14,21K.21L,546,1
21L.Omicron,Botswana,2022-01-31,36,0.765957446808511,0,21K.21L,574,1
21L.Omicron,Botswana,2022-02-14,27,0.9,0,21K.21L,588,1
21L.Omicron,Botswana,2022-02-28,22,0.956521739130435,0,21K.21L,602,1
21L.Omicron,Ireland,2021-12-20,0,0,42,21K.21L,532,1
21L.Omicron,Ireland,2022-01-03,0,0,28,21K.21L,546,1
21L.Omicron,Ireland,2022-01-17,0,0,14,21K.21L,560,1
21L.Omicron,Ireland,2022-01-31,410,0.403543307086614,0,21K.21L,574,1
21L.Omicron,Ireland,2022-02-14,503,0.603117505995204,0,21K.21L,588,1
21L.Omicron,Ireland,2022-02-28,236,0.8,0,21K.21L,602,1
21L.Omicron,Ireland,2022-03-14,3547,0.93662529706892,0,21K.21L,616,1
21L.Omicron,Ireland,2022-03-28,2451,0.981184947958367,0,21K.21L,630,1
21L.Omicron,Ireland,2022-04-11,1896,0.993710691823899,0,21K.21L,644,1
21L.Omicron,Ireland,2022-04-25,2585,0.994230769230769,0,21K.21L,658,1
21L.Omicron,Ireland,2022-05-09,1144,0.986206896551724,0,21K.21L,672,1
21L.Omicron,Ireland,2022-05-23,632,0.734030197444832,0,21A.Delta.S.K417,686,1
21L.Omicron,Poland,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Poland,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Poland,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Poland,2022-01-31,1453,0.160694536606945,14,21K.21L,574,1
21L.Omicron,Poland,2022-02-14,1430,0.401459854014599,0,21K.21L,588,1
21L.Omicron,Poland,2022-02-28,1328,0.677551020408163,0,21K.21L,602,1
21L.Omicron,Poland,2022-03-14,1113,0.864130434782609,0,21K.21L,616,1
21L.Omicron,Poland,2022-03-28,870,0.9375,0,21K.21L,630,1
21L.Omicron,Poland,2022-04-11,316,0.984423676012461,0,21K.21L,644,1
21L.Omicron,Poland,2022-04-25,212,0.986046511627907,0,21K.21L,658,1
21L.Omicron,Poland,2022-05-09,178,1,0,21K.21L,672,1
21L.Omicron,Poland,2022-05-23,102,1,0,21K.21L,686,1
21L.Omicron,Poland,2022-06-06,72,1,0,21K.21L,700,1
21L.Omicron,Poland,2022-06-20,48,0.505263157894737,0,22B22E,714,1
21L.Omicron,Thailand,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Thailand,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Thailand,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Thailand,2022-01-31,381,0.243606138107417,14,21K.21L,574,1
21L.Omicron,Thailand,2022-02-14,731,0.519914651493599,0,21K.21L,588,1
21L.Omicron,Thailand,2022-02-28,946,0.801694915254237,0,21K.21L,602,1
21L.Omicron,Thailand,2022-03-14,772,0.913609467455621,0,21K.21L,616,1
21L.Omicron,Thailand,2022-03-28,618,0.987220447284345,0,21K.21L,630,1
21L.Omicron,Thailand,2022-04-11,543,0.989071038251366,0,21K.21L,644,1
21L.Omicron,Thailand,2022-04-25,936,0.993630573248408,0,21K.21L,658,1
21L.Omicron,Thailand,2022-05-09,780,1.01430429128739,0,21K.21L,672,1
21L.Omicron,Thailand,2022-05-23,690,0.998552821997106,0,21K.21L,686,1
21L.Omicron,Thailand,2022-06-06,591,0.998310810810811,0,21K.21L,700,1
21L.Omicron,Thailand,2022-06-20,451,0.959574468085106,0,21A.Delta.S.K417,714,1
21L.Omicron,Thailand,2022-07-04,169,0.375555555555556,0,21A.Delta.S.K417,728,1
21L.Omicron,Vietnam,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Vietnam,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Vietnam,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Vietnam,2022-01-31,0,0,14,21K.21L,574,1
21L.Omicron,Vietnam,2022-02-14,220,0.846153846153846,0,21K.21L,588,1
21L.Omicron,Vietnam,2022-02-28,373,0.920987654320988,0,21K.21L,602,1
21L.Omicron,Vietnam,2022-03-14,436,0.990909090909091,0,21K.21L,616,1
21L.Omicron,Vietnam,2022-03-28,337,0.994100294985251,0,21K.21L,630,1
21L.Omicron,Vietnam,2022-04-11,196,1,0,21L.Omicron,644,1
21L.Omicron,Vietnam,2022-04-25,114,1,0,21L.Omicron,658,1
21L.Omicron,Vietnam,2022-05-09,88,0.977777777777778,0,21K.21L,672,1
21L.Omicron,Vietnam,2022-05-23,52,1,0,21K.21L,686,1
21L.Omicron,Vietnam,2022-06-06,63,1,0,21K.21L,700,1
21L.Omicron,Vietnam,2022-06-20,75,1.01351351351351,0,21K.21L,714,1
21L.Omicron,Vietnam,2022-07-04,104,1,0,21K.21L,728,1
21L.Omicron,Belgium,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Belgium,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Belgium,2022-01-17,790,0.10294500912171,28,21K.21L,560,1
21L.Omicron,Belgium,2022-01-31,1845,0.27891156462585,14,21K.21L,574,1
21L.Omicron,Belgium,2022-02-14,2982,0.449502562556527,0,21K.21L,588,1
21L.Omicron,Belgium,2022-02-28,3590,0.677870090634441,0,21K.21L,602,1
21L.Omicron,Belgium,2022-03-14,4362,0.889115368935997,0,21K.21L,616,1
21L.Omicron,Belgium,2022-03-28,4003,0.965043394406943,0,21K.21L,630,1
21L.Omicron,Belgium,2022-04-11,3512,0.982102908277405,0,21K.21L,644,1
21L.Omicron,Belgium,2022-04-25,2892,0.996210816396831,0,21K.21L,658,1
21L.Omicron,Belgium,2022-05-09,2091,0.999521988527725,0,21K.21L,672,1
21L.Omicron,Belgium,2022-05-23,1058,1.01147227533461,0,21K.21L,686,1
21L.Omicron,Belgium,2022-06-06,884,0.448958862366684,0,21A.Delta.S.K417,700,1
21L.Omicron,Israel,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Israel,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Israel,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Israel,2022-01-31,476,0.18293620292083,14,21K.21L,574,1
21L.Omicron,Israel,2022-02-14,1375,0.335775335775336,0,21K.21L,588,1
21L.Omicron,Israel,2022-02-28,1910,0.645706558485463,0,21K.21L,602,1
21L.Omicron,Israel,2022-03-14,5108,0.895668946168683,0,21K.21L,616,1
21L.Omicron,Israel,2022-03-28,2569,0.977921583555386,0,21K.21L,630,1
21L.Omicron,Israel,2022-04-11,3312,0.99131996408261,0,21K.21L,644,1
21L.Omicron,Israel,2022-04-25,3792,0.992410363779115,0,21K.21L,658,1
21L.Omicron,Israel,2022-05-09,3047,0.995426331264293,0,21K.21L,672,1
21L.Omicron,Israel,2022-05-23,1349,0.992641648270787,0,21K.21L,686,1
21L.Omicron,Israel,2022-06-06,1478,0.459577114427861,0,21A.Delta.S.K417,700,1
21L.Omicron,Portugal,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Portugal,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Portugal,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Portugal,2022-01-31,177,0.168732125834128,14,21K.21L,574,1
21L.Omicron,Portugal,2022-02-14,370,0.401737242128122,0,21K.21L,588,1
21L.Omicron,Portugal,2022-02-28,722,0.73899692937564,0,21K.21L,602,1
21L.Omicron,Portugal,2022-03-14,990,0.88314005352364,0,21K.21L,616,1
21L.Omicron,Portugal,2022-03-28,1072,0.964028776978417,0,21K.21L,630,1
21L.Omicron,Portugal,2022-04-11,990,0.984095427435388,0,21K.21L,644,1
21L.Omicron,Portugal,2022-04-25,846,0.996466431095406,0,21K.21L,658,1
21L.Omicron,Portugal,2022-05-09,532,0.86084142394822,0,21A.Delta.S.K417,672,1
21L.Omicron,Turkey,2021-12-20,0,0,56,21K.21L,532,1
21L.Omicron,Turkey,2022-01-03,0,0,42,21K.21L,546,1
21L.Omicron,Turkey,2022-01-17,0,0,28,21K.21L,560,1
21L.Omicron,Turkey,2022-01-31,0,0,14,21K.21L,574,1
21L.Omicron,Turkey,2022-02-14,759,0.47705845380264,0,21K.21L,588,1
21L.Omicron,Turkey,2022-02-28,1015,0.777777777777778,0,21K.21L,602,1
21L.Omicron,Turkey,2022-03-14,30,0.882352941176471,0,21K.21L,616,1
21L.Omicron,Turkey,2022-03-28,798,1,0,21K.21L,630,1
